1;abrahamasantaclaragasse;Abraham-a-Santa-Clara-Gasse;graz-innerestadt;
1;fritzpreglweg;Fritz-Pregl-Weg;graz-geidorf;
1;fröbelgasse;Fröbelgasse;graz-lend;
1;fröhlichgasse;Fröhlichgasse;graz-jakomini;
1;froschaugasse;Froschaugasse;graz-jakomini;
1;frühlingstraße;Frühlingstraße;graz-wetzelsdorf;
1;fruhmannweg;Fruhmannweg;graz-sanktpeter;
1;fuchsenfeldweg;Fuchsenfeldweg;graz-liebenau;
1;fuchsriegelweg;Fuchsriegelweg;graz-ries;
1;fürstenstandweg;Fürstenstandweg;graz-gösting;
1;fürstenwarteweg;Fürstenwarteweg;graz-eggenberg;
1;fyrtagweg;Fyrtagweg;graz-mariatrost;
1;gabelsbergerstraße;Gabelsbergerstraße;graz-lend;
1;gabriachgasse;Gabriachgasse;graz-andritz;
1;gabrielseidlgasse;Gabriel-Seidl-Gasse;graz-sanktleonhard;
1;gadollaweg;Gadollaweg;graz-puntigam;
1;gaisbacherweg;Gaisbacherweg;graz-puntigam;
1;gaisbergweg;Gaisbergweg;graz-eggenberg;
1;gallmeyergasse;Gallmeyergasse;graz-eggenberg;
1;gallmeyergasse;Gallmeyergasse;graz-wetzelsdorf;
1;ganghoferstraße;Ganghoferstraße;graz-sanktpeter;
1;gartengasse;Gartengasse;graz-sanktleonhard;
1;gartenstadtstraße;Gartenstadtstraße;graz-jakomini;
1;gärtnerstraße;Gärtnerstraße;graz-gösting;
1;gaslaternenweg;Gaslaternenweg;graz-liebenau;
1;gasometerweg;Gasometerweg;graz-puntigam;
1;gaswerkstraße;Gaswerkstraße;graz-eggenberg;
1;gaußgasse;Gaußgasse;graz-sanktleonhard;
1;gebhardgasse;Gebhardgasse;graz-puntigam;
1;geibelgasse;Geibelgasse;graz-sanktpeter;
1;geidorfgürtel;Geidorfgürtel;graz-geidorf;
1;geidorfplatz;Geidorfplatz;graz-geidorf;
1;geißlergasse;Geißlergasse;graz-andritz;
1;geistingerweg;Geistingerweg;graz-straßgang;
1;gellertgasse;Gellertgasse;graz-sanktpeter;
1;gemeindeparkeggenberg;Gemeindepark Eggenberg;graz-eggenberg;
1;genossenschaftsweg;Genossenschaftsweg;graz-jakomini;
1;georggaßweg;Georg-Gaß-Weg;graz-liebenau;
1;georgigasse;Georgigasse;graz-eggenberg;
1;georgiplatz;Georgiplatz;graz-eggenberg;
1;gerharthauptmanngasse;Gerhart-Hauptmann-Gasse;graz-sanktpeter;
1;gerstnergasse;Gerstnergasse;graz-andritz;
1;ghegagasse;Ghegagasse;graz-lend;
1;ginzkeygasse;Ginzkeygasse;graz-andritz;
1;girardigasse;Girardigasse;graz-innerestadt;
1;glacisstraße;Glacisstraße;graz-innerestadt;
1;glacisstraße;Glacisstraße;graz-sanktleonhard;
1;glacisstraße;Glacisstraße;graz-geidorf;
1;glaserweg;Glaserweg;graz-straßgang;
1;glasfabrikstraße;Glasfabrikstraße;graz-lend;
1;glasfabrikstraße;Glasfabrikstraße;graz-eggenberg;
1;gleisdorfergasse;Gleisdorfer Gasse;graz-innerestadt;
1;gleisdorfergasse;Gleisdorfer Gasse;graz-sanktleonhard;
1;gleispachgasse;Gleispachgasse;graz-andritz;
1;glesingerstraße;Glesingerstraße;graz-straßgang;
1;glockenspielplatz;Glockenspielplatz;graz-innerestadt;
1;gluckgasse;Gluckgasse;graz-sanktpeter;
1;gmeinstraße;Gmeinstraße;graz-puntigam;
1;goethestraße;Goethestraße;graz-geidorf;
1;goldrutenweg;Goldrutenweg;graz-puntigam;
1;gollweg;Gollweg;graz-wetzelsdorf;
1;gorbachplatz;Gorbachplatz;graz-innerestadt;
1;göstingerstraße;Göstinger Straße;graz-gösting;
1;göstingerstraße;Göstinger Straße;graz-eggenberg;
1;gottliebremschmidtgasse;Gottlieb-Remschmidt-Gasse;graz-andritz;
1;gottschedgasse;Gottschedgasse;graz-sanktpeter;
1;gottscheerstraße;Gottscheer Straße;graz-mariatrost;
1;grabbegasse;Grabbegasse;graz-sanktpeter;
1;grabengürtel;Grabengürtel;graz-geidorf;
1;grabenhofenweg;Grabenhofenweg;graz-geidorf;
1;grabenstraße;Grabenstraße;graz-geidorf;
1;grabenstraße;Grabenstraße;graz-andritz;
1;gradlbauerweg;Gradlbauerweg;graz-straßgang;
1;gradnerstraße;Gradnerstraße;graz-straßgang;
1;gradnerstraße;Gradnerstraße;graz-puntigam;
1;grafenbergstraße;Grafenbergstraße;graz-gösting;
1;grafenhofweg;Grafenhofweg;graz-mariatrost;
1;grafensteingasse;Grafensteingasse;graz-straßgang;
1;granatengasse;Granatengasse;graz-gries;
1;grasbergerstraße;Grasbergerstraße;graz-eggenberg;
1;grasweg;Grasweg;graz-gries;
1;grazbachgasse;Grazbachgasse;graz-jakomini;
1;grazerstraße;Grazer Straße;graz-andritz;
1;grazerfeldstraße;Grazerfeldstraße;graz-wetzelsdorf;
1;greifenweg;Greifenweg;graz-straßgang;
1;grenadiergasse;Grenadiergasse;graz-gries;
1;grenzgasse;Grenzgasse;graz-puntigam;
1;grevenberggasse;Grevenberggasse;graz-wetzelsdorf;
1;grevenberggasse;Grevenberggasse;graz-straßgang;
1;griesgasse;Griesgasse;graz-gries;
1;grieskai;Grieskai;graz-gries;
1;griesplatz;Griesplatz;graz-gries;
1;grillparzerstraße;Grillparzerstraße;graz-geidorf;
1;grillweg;Grillweg;graz-straßgang;
1;grimmgasse;Grimmgasse;graz-lend;
1;gritzenkogel;Gritzenkogel;graz-eggenberg;
1;gritzenkogel;Gritzenkogel;graz-wetzelsdorf;
1;gritzenweg;Gritzenweg;graz-eggenberg;
1;großgrabenweg;Großgrabenweg;graz-ries;
1;großmarktstraße;Großmarktstraße;graz-gries;
1;grottenhofstraße;Grottenhofstraße;graz-wetzelsdorf;
1;grubermohrweg;Gruber-Mohr-Weg;graz-sanktpeter;
1;grundäckergasse;Grundäckergasse;graz-puntigam;
1;grundfelderweg;Grundfelderweg;graz-straßgang;
1;grundwiesenweg;Grundwiesenweg;graz-straßgang;
1;grünegasse;Grüne Gasse;graz-lend;
1;gstirnergasse;Gstirnergasse;graz-ries;
1;gsundhofweg;Gsundhofweg;graz-sanktpeter;
1;guldinweg;Guldinweg;graz-straßgang;
1;guldinweg;Guldinweg;graz-puntigam;
1;gürtelturmplatz;Gürtelturmplatz;graz-gries;
1;gustavhoferweg;Gustav-Hofer-Weg;graz-mariatrost;
1;gustavklimtweg;Gustav-Klimt-Weg;graz-andritz;
1;gustavscherbaumpromenade;Gustav-Scherbaum-Promenade;graz-geidorf;
1;gustavscherbaumpromenade;Gustav-Scherbaum-Promenade;graz-andritz;
1;gutenbergstraße;Gutenbergstraße;graz-wetzelsdorf;
1;haaräckerstraße;Haaräckerstraße;graz-wetzelsdorf;
1;haberlandtweg;Haberlandtweg;graz-andritz;
1;hackhergasse;Hackhergasse;graz-lend;
1;hackhofergasse;Hackhofergasse;graz-straßgang;
1;haferfeldweg;Haferfeldweg;graz-straßgang;
1;hafnerriegel;Hafnerriegel;graz-jakomini;
1;hafnerstraße;Hafnerstraße;graz-straßgang;
1;hafnerstraße;Hafnerstraße;graz-puntigam;
1;hagengasse;Hagengasse;graz-eggenberg;
1;hahnhofweg;Hahnhofweg;graz-ries;
1;haideggerweg;Haidegger Weg;graz-mariatrost;
1;haignitzhofweg;Haignitzhofweg;graz-mariatrost;
1;halbärthgasse;Halbärthgasse;graz-geidorf;
1;hallerschloßstraße;Hallerschloßstraße;graz-sanktleonhard;
1;hallerschloßstraße;Hallerschloßstraße;graz-waltendorf;
1;halmweg;Halmweg;graz-straßgang;
1;hamerlinggasse;Hamerlinggasse;graz-innerestadt;
1;hammerpurgstallgasse;Hammer-Purgstall-Gasse;graz-gries;
1;handelstraße;Handelstraße;graz-eggenberg;
1;händelstraße;Händelstraße;graz-jakomini;
1;händelstraße;Händelstraße;graz-sanktpeter;
1;hangweg;Hangweg;graz-eggenberg;
1;hannskorenring;Hanns-Koren-Ring;graz-straßgang;
1;hansauergasse;Hans-Auer-Gasse;graz-andritz;
1;hansbrandstettergasse;Hans-Brandstetter-Gasse;graz-sanktleonhard;
1;hansdolfweg;Hans-Dolf-Weg;graz-sanktpeter;
1;hansfrizweg;Hans-Friz-Weg;graz-geidorf;
1;hansfrizweg;Hans-Friz-Weg;graz-mariatrost;
1;hansgroßgasse;Hans-Groß-Gasse;graz-gries;
1;hansgroßgasse;Hans-Groß-Gasse;graz-puntigam;
1;hanshegenbarthallee;Hans-Hegenbarth-Allee;graz-straßgang;
1;hanslistplatz;Hans-List-Platz;graz-lend;
1;hansmauracherstraße;Hans-Mauracher-Straße;graz-mariatrost;
1;hanspascherweg;Hans-Pascher-Weg;graz-eggenberg;
1;hansreselgasse;Hans-Resel-Gasse;graz-lend;
1;hansriehlgasse;Hans-Riehl-Gasse;graz-mariatrost;
1;hanssachsgasse;Hans-Sachs-Gasse;graz-innerestadt;
1;hansvondersanngasse;Hans-von-der-Sann-Gasse;graz-andritz;
1;hanuschgasse;Hanuschgasse;graz-lend;
1;hanuschplatz;Hanuschplatz;graz-eggenberg;
1;harmsdorfgasse;Harmsdorfgasse;graz-jakomini;
1;harmsdorfgasse;Harmsdorfgasse;graz-sanktpeter;
1;harrachgasse;Harrachgasse;graz-geidorf;
1;harrerweg;Harrerweg;graz-mariatrost;
1;hartenaugasse;Hartenaugasse;graz-sanktleonhard;
1;hartenaugasse;Hartenaugasse;graz-geidorf;
1;harterstraße;Harter Straße;graz-wetzelsdorf;
1;harterstraße;Harter Straße;graz-straßgang;
1;hartfelderweg;Hartfelderweg;graz-wetzelsdorf;
1;hartfelderweg;Hartfelderweg;graz-straßgang;
1;hartiggasse;Hartiggasse;graz-innerestadt;
1;haselweg;Haselweg;graz-jakomini;
1;hasnerplatz;Hasnerplatz;graz-geidorf;
1;hauberrissergasse;Hauberrissergasse;graz-waltendorf;
1;hauckweg;Hauckweg;graz-sanktpeter;
1;hauensteinweg;Hauensteinweg;graz-mariatrost;
1;hauersteig;Hauersteig;graz-mariatrost;
1;hauffgasse;Hauffgasse;graz-sanktpeter;
1;hauptplatz;Hauptplatz;graz-innerestadt;
1;hauseggerstraße;Hauseggerstraße;graz-eggenberg;
1;hauslabgasse;Hauslabgasse;graz-sanktleonhard;
1;haydngasse;Haydngasse;graz-sanktleonhard;
1;heckenweg;Heckenweg;graz-jakomini;
1;hedwigkatschinkastraße;Hedwig-Katschinka-Straße;graz-gries;
1;heidentrattenweg;Heidentrattenweg;graz-puntigam;
1;heilingergasse;Heilingergasse;graz-straßgang;
1;heimgartenweg;Heimgartenweg;graz-lend;
1;heimgartenweg;Heimgartenweg;graz-eggenberg;
1;heimweg;Heimweg;graz-wetzelsdorf;
1;heimweg;Heimweg;graz-straßgang;
1;heinrichcaspergasse;Heinrich-Casper-Gasse;graz-geidorf;
1;heinrichheinestraße;Heinrich-Heine-Straße;graz-eggenberg;
1;heinrichstraße;Heinrichstraße;graz-geidorf;
1;heipelweg;Heipelweg;graz-waltendorf;
1;helenenweg;Helenenweg;graz-waltendorf;
1;heleneserfeczplatz;Helene-Serfecz-Platz;graz-eggenberg;
1;henridunantweg;Henri-Dunant-Weg;graz-innerestadt;
1;herbersteinstraße;Herbersteinstraße;graz-eggenberg;
1;herbersteinstraße;Herbersteinstraße;graz-wetzelsdorf;
1;herbertboecklgasse;Herbert-Boeckl-Gasse;graz-liebenau;
1;herdergasse;Herdergasse;graz-geidorf;
1;hermannaustgasse;Hermann-Aust-Gasse;graz-straßgang;
1;hermannbahrgasse;Hermann-Bahr-Gasse;graz-gries;
1;hermanngmeinerweg;Hermann-Gmeiner-Weg;graz-straßgang;
1;hermannlönsgasse;Hermann-Löns-Gasse;graz-gries;
1;herrandgasse;Herrandgasse;graz-sanktleonhard;
1;herrengasse;Herrengasse;graz-innerestadt;
1;herrgottwiesgasse;Herrgottwiesgasse;graz-gries;
1;herrgottwiesgasse;Herrgottwiesgasse;graz-puntigam;
1;hertafraunederstraße;Herta-Fraunederstraße;graz-puntigam;
1;hertzgasse;Hertzgasse;graz-sanktpeter;
1;herzogenberggasse;Herzogenberggasse;graz-gösting;
1;heubergergasse;Heubergergasse;graz-wetzelsdorf;
1;heuweg;Heuweg;graz-liebenau;
1;hilgergasse;Hilgergasse;graz-geidorf;
1;hilmgasse;Hilmgasse;graz-geidorf;
1;hilmteichstraße;Hilmteichstraße;graz-geidorf;
1;hilmteichstraße;Hilmteichstraße;graz-mariatrost;
1;himmelreichweg;Himmelreichweg;graz-mariatrost;
1;hingenauweg;Hingenauweg;graz-mariatrost;
1;hintenfeldweg;Hintenfeldweg;graz-sanktpeter;
1;hintererplattenweg;Hinterer Plattenweg;graz-mariatrost;
1;hintererplattenweg;Hinterer Plattenweg;graz-andritz;
1;hirschengasse;Hirschengasse;graz-andritz;
1;hirtengasse;Hirtengasse;graz-lend;
1;hochenburgerweg;Hochenburgerweg;graz-straßgang;
1;hochfeldweg;Hochfeldweg;graz-ries;
1;hochkoflerweg;Hochkoflerweg;graz-straßgang;
1;hochleitenweg;Hochleitenweg;graz-puntigam;
1;hochsteingasse;Hochsteingasse;graz-geidorf;
1;hochstraße;Hochstraße;graz-waltendorf;
1;hochstrassergasse;Hochstrassergasse;graz-andritz;
1;hödlweg;Hödlweg;graz-eggenberg;
1;hofbauerplatz;Hofbauerplatz;graz-eggenberg;
1;hoffeldstraße;Hoffeldstraße;graz-andritz;
1;hofgasse;Hofgasse;graz-innerestadt;
1;hofmannsthalgasse;Hofmannsthalgasse;graz-eggenberg;
1;hofstatt;Hofstatt;graz-sanktpeter;
1;hofstättenweg;Hofstättenweg;graz-wetzelsdorf;
1;hohenrainstraße;Hohenrainstraße;graz-sanktpeter;
1;hohenrainstraße;Hohenrainstraße;graz-waltendorf;
1;hohenstaufengasse;Hohenstaufengasse;graz-gries;
1;hohenwartweg;Hohenwartweg;graz-straßgang;
1;höhlenweg;Höhlenweg;graz-wetzelsdorf;
1;hohlweg;Hohlweg;graz-sanktleonhard;
1;hollerbergweg;Hollerbergweg;graz-ries;
1;hollerweg;Hollerweg;graz-jakomini;
1;holteigasse;Holteigasse;graz-geidorf;
1;holubgasse;Holubgasse;graz-ries;
1;holzerweg;Holzerweg;graz-puntigam;
1;horneckstraße;Horneckstraße;graz-puntigam;
1;hortgasse;Hortgasse;graz-liebenau;
1;hoschweg;Hoschweg;graz-andritz;
1;huberthoffmannring;Hubert-Hoffmann-Ring;graz-mariatrost;
1;hubertusstraße;Hubertusstraße;graz-sanktpeter;
1;hüblweg;Hüblweg;graz-liebenau;
1;hügelweg;Hügelweg;graz-andritz;
1;hugoschuchardtstraße;Hugo-Schuchardt-Straße;graz-geidorf;
1;hugowolfgasse;Hugo-Wolf-Gasse;graz-geidorf;
1;humboldtstraße;Humboldtstraße;graz-geidorf;
1;humperdinckgasse;Humperdinckgasse;graz-geidorf;
1;hutteggerstraße;Hutteggerstraße;graz-liebenau;
1;hüttenbrennergasse;Hüttenbrennergasse;graz-jakomini;
1;ibererstraße;Ibererstraße;graz-gösting;
1;idlhofgasse;Idlhofgasse;graz-gries;
1;igelgasse;Igelgasse;graz-gries;
1;ignazkollmanngasse;Ignaz-Kollmann-Gasse;graz-ries;
1;ilwofgasse;Ilwofgasse;graz-wetzelsdorf;
1;imerlengrund;Im Erlengrund;graz-puntigam;
1;imgereut;Im Gereut;graz-gösting;
1;imhoffeld;Im Hoffeld;graz-andritz;
1;imvogelsang;Im Vogelsang;graz-andritz;
1;inderkell;In der Kell;graz-straßgang;
1;inffeldgasse;Inffeldgasse;graz-jakomini;
1;ingemorathstraße;Inge-Morath-Straße;graz-andritz;
1;ingeborgbachmanngasse;Ingeborg-Bachmann-Gasse;graz-liebenau;
1;innerhoferstraße;Innerhoferstraße;graz-andritz;
1;irisweg;Irisweg;graz-straßgang;
1;jägerweg;Jägerweg;graz-liebenau;
1;jahngasse;Jahngasse;graz-innerestadt;
1;jahngasse;Jahngasse;graz-geidorf;
1;jakobdegengasse;Jakob-Degen-Gasse;graz-puntigam;
1;jakobdirnböckgasse;Jakob-Dirnböck-Gasse;graz-geidorf;
1;jakobgschielgasse;Jakob-Gschiel-Gasse;graz-wetzelsdorf;
1;jakoblorbergasse;Jakob-Lorber-Gasse;graz-gries;
1;jakobmünzweg;Jakob-Münz-Weg;graz-gösting;
1;jakobredtenbachergasse;Jakob-Redtenbacher-Gasse;graz-jakomini;
1;jakobsleiter;Jakobsleiter;graz-geidorf;
1;jakobsleiter;Jakobsleiter;graz-andritz;
1;jakominigürtel;Jakominigürtel;graz-jakomini;
1;jakominiplatz;Jakominiplatz;graz-innerestadt;
1;jakominiplatz;Jakominiplatz;graz-sanktleonhard;
1;jakominiplatz;Jakominiplatz;graz-jakomini;
1;jakoministraße;Jakoministraße;graz-jakomini;
1;jandlweg;Jandlweg;graz-waltendorf;
1;janischhofweg;Janischhofweg;graz-mariatrost;
1;janneckweg;Janneckweg;graz-waltendorf;
1;janzgasse;Janzgasse;graz-eggenberg;
1;jaquetweg;Jaquetweg;graz-mariatrost;
1;jaritzweg;Jaritzweg;graz-andritz;
1;jarlweg;Jarlweg;graz-puntigam;
1;jauerburggasse;Jauerburggasse;graz-jakomini;
1;jensengasse;Jensengasse;graz-sanktleonhard;
1;jerusalemplatz;Jerusalemplatz;graz-innerestadt;
1;joanneumsviertel;Joanneumsviertel;graz-innerestadt;
1;joanneumring;Joanneumring;graz-innerestadt;
1;johannakolleggerstraße;Johanna-Kollegger-Straße;graz-eggenberg;
1;johannesweg;Johannesweg;graz-mariatrost;
1;johanneszwergerplatz;Johannes-Zwerger-Platz;graz-sanktleonhard;
1;johannfuxgasse;Johann-Fux-Gasse;graz-geidorf;
1;johannhaidenstraße;Johann-Haiden-Straße;graz-eggenberg;
1;johannhöhe;Johannhöhe;graz-mariatrost;
1;johannkollerweg;Johann-Koller-Weg;graz-liebenau;
1;johannkrieglstraße;Johann-Kriegl-Straße;graz-wetzelsdorf;
1;johannloserthgasse;Johann-Loserth-Gasse;graz-waltendorf;
1;johannmichaelsteffnweg;Johann-Michael-Steffn-Weg;graz-geidorf;
1;johannpaierlweg;Johann-Paierl-Weg;graz-mariatrost;
1;johannpuchplatz;Johann-Puch-Platz;graz-liebenau;
1;johannsebastianbachgasse;Johann-Sebastian-Bach-Gasse;graz-jakomini;
1;johannstraußgasse;Johann-Strauß-Gasse;graz-geidorf;
1;johannweitzerweg;Johann-Weitzer-Weg;graz-sanktpeter;
1;joherlgasse;Joherlgasse;graz-puntigam;
1;josefbayergasse;Josef-Bayer-Gasse;graz-wetzelsdorf;
1;josefgaubyweg;Josef-Gauby-Weg;graz-waltendorf;
1;josefhubergasse;Josef-Huber-Gasse;graz-gries;
1;josefhyrtlgasse;Josef-Hyrtl-Gasse;graz-gries;
1;josefigasse;Josefigasse;graz-lend;
1;josefkienzlweg;Josef-Kienzl-Weg;graz-wetzelsdorf;
1;joseflannerstraße;Josef-Lanner-Straße;graz-puntigam;
1;josefornigstraße;Josef-Ornig-Straße;graz-gösting;
1;josefpockstraße;Josef-Pock-Straße;graz-gösting;
1;josefpoestionstraße;Josef-Poestion-Straße;graz-eggenberg;
1;josefpongratzplatz;Josef-Pongratz-Platz;graz-jakomini;
1;josefposchstraße;Josef-Posch-Straße;graz-wetzelsdorf;
1;josefschwarzstraße;Josef-Schwarz-Straße;graz-wetzelsdorf;
1;josefsteinbergerweg;Josef-Steinberger-Weg;graz-straßgang;
1;josefweg;Josefweg;graz-mariatrost;
1;josephmarxstraße;Joseph-Marx-Straße;graz-mariatrost;
1;judendorferstraße;Judendorfer Straße;graz-gösting;
1;juliushanselstraße;Julius-Hansel-Straße;graz-wetzelsdorf;
1;juliusschuchgasse;Julius-Schuch-Gasse;graz-straßgang;
1;jungferngasse;Jungferngasse;graz-innerestadt;
1;kadettengasse;Kadettengasse;graz-liebenau;
1;kahngasse;Kahngasse;graz-geidorf;
1;kahngasse;Kahngasse;graz-andritz;
1;kainacherweg;Kainacherweg;graz-straßgang;
1;kaiserfeldgasse;Kaiserfeldgasse;graz-innerestadt;
1;kaiserfranzjosefkai;Kaiser-Franz-Josef-Kai;graz-innerestadt;
1;kaiserjosefplatz;Kaiser-Josef-Platz;graz-innerestadt;
1;kaiserjosefplatz;Kaiser-Josef-Platz;graz-sanktleonhard;
1;kaiserwaldweg;Kaiserwaldweg;graz-waltendorf;
1;kaiserwiesenweg;Kaiserwiesenweg;graz-puntigam;
1;kalchberggasse;Kalchberggasse;graz-innerestadt;
1;kaltenbrunngasse;Kaltenbrunngasse;graz-mariatrost;
1;kalvarienbergstraße;Kalvarienbergstraße;graz-lend;
1;kalvariengürtel;Kalvariengürtel;graz-lend;
1;kalvarienweg;Kalvarienweg;graz-gösting;
1;kammerwehrgasse;Kammerwehrgasse;graz-liebenau;
1;kantgasse;Kantgasse;graz-gries;
1;kapaunplatz;Kapaunplatz;graz-innerestadt;
1;kapellenstraße;Kapellenstraße;graz-gries;
1;kapellenstraße;Kapellenstraße;graz-straßgang;
1;kapistranpiellerplatz;Kapistran-Pieller-Platz;graz-innerestadt;
1;karlauergürtel;Karlauergürtel;graz-gries;
1;karlauerstraße;Karlauerstraße;graz-gries;
1;karlauplatz;Karlauplatz;graz-gries;
1;karletzelweg;Karl-Etzel-Weg;graz-wetzelsdorf;
1;karletzelweg;Karl-Etzel-Weg;graz-straßgang;
1;karlfrischgasse;Karl-Frisch-Gasse;graz-eggenberg;
1;karlhubergasse;Karl-Huber-Gasse;graz-liebenau;
1;karlmariavonwebergasse;Karl-Maria-von-Weber-Gasse;graz-jakomini;
1;karlmorrestraße;Karl-Morre-Straße;graz-eggenberg;
1;karlsbadergasse;Karlsbader Gasse;graz-straßgang;
1;karlschönherrgasse;Karl-Schönherr-Gasse;graz-jakomini;
1;karlschönherrgasse;Karl-Schönherr-Gasse;graz-sanktpeter;
1;karlzellerweg;Karl-Zeller-Weg;graz-gösting;
1;karmeliterplatz;Karmeliterplatz;graz-innerestadt;
1;kärntnerstraße;Kärntner Straße;graz-gries;
1;kärntnerstraße;Kärntner Straße;graz-wetzelsdorf;
1;kärntnerstraße;Kärntner Straße;graz-straßgang;
1;karolinenweg;Karolinenweg;graz-gösting;
1;karolinenweg;Karolinenweg;graz-eggenberg;
1;kasernstraße;Kasernstraße;graz-jakomini;
1;kasernstraße;Kasernstraße;graz-liebenau;
1;kastellfeldgasse;Kastellfeldgasse;graz-jakomini;
1;katzianergasse;Katzianergasse;graz-sanktleonhard;
1;kauperzgasse;Kauperzgasse;graz-puntigam;
1;keesgasse;Keesgasse;graz-jakomini;
1;kehlbergstraße;Kehlbergstraße;graz-straßgang;
1;keplerstraße;Keplerstraße;graz-lend;
1;kernerstraße;Kernerstraße;graz-wetzelsdorf;
1;kernstockgasse;Kernstockgasse;graz-gries;
1;kerschhoferweg;Kerschhoferweg;graz-waltendorf;
1;kettengasse;Kettengasse;graz-geidorf;
1;kiesgasse;Kiesgasse;graz-liebenau;
1;kindermanngasse;Kindermanngasse;graz-gries;
1;kinkgasse;Kinkgasse;graz-lend;
1;kirchbergstraße;Kirchbergstraße;graz-mariatrost;
1;kirchengasse;Kirchengasse;graz-geidorf;
1;kirchfelderweg;Kirchfelderweg;graz-puntigam;
1;kirchplatz;Kirchplatz;graz-mariatrost;
1;kirchweg;Kirchweg;graz-gösting;
1;kirschengasse;Kirschengasse;graz-geidorf;
1;kitnerweg;Kitnerweg;graz-sanktpeter;
1;klarafietzgasse;Klara-Fietz-Gasse;graz-gösting;
1;kleegasse;Kleegasse;graz-gries;
1;kleinweg;Kleinweg;graz-liebenau;
1;kleiststraße;Kleiststraße;graz-lend;
1;klingendrahtgasse;Klingendrahtgasse;graz-puntigam;
1;kloiberweg;Kloiberweg;graz-liebenau;
1;klopstockgasse;Klopstockgasse;graz-eggenberg;
1;klosterwiesgasse;Klosterwiesgasse;graz-jakomini;
1;klusemannstraße;Klusemannstraße;graz-wetzelsdorf;
1;klusemannstraße;Klusemannstraße;graz-straßgang;
1;knablgasse;Knablgasse;graz-straßgang;
1;kneippweg;Kneippweg;graz-andritz;
1;kochstraße;Kochstraße;graz-jakomini;
1;köflachergasse;Köflacher Gasse;graz-gries;
1;kogelweg;Kogelweg;graz-andritz;
1;koglergasse;Koglergasse;graz-andritz;
1;köglerweg;Köglerweg;graz-sanktpeter;
1;kohlbachgasse;Kohlbachgasse;graz-ries;
1;kollerbergweg;Kollerbergweg;graz-eggenberg;
1;kollerbergweg;Kollerbergweg;graz-wetzelsdorf;
1;kollonitschstraße;Kollonitschstraße;graz-ries;
1;kollwitzgasse;Kollwitzgasse;graz-liebenau;
1;koloniegasse;Koloniegasse;graz-eggenberg;
1;komzakgasse;Komzakgasse;graz-lend;
1;komzakgasse;Komzakgasse;graz-eggenberg;
1;königergasse;Königergasse;graz-straßgang;
1;königshoferstraße;Königshoferstraße;graz-eggenberg;
1;königsmühlstraße;Königsmühlstraße;graz-mariatrost;
1;konraddeublergasse;Konrad-Deubler-Gasse;graz-jakomini;
1;konradhopferwiesergasse;Konrad-Hopferwieser-Gasse;graz-liebenau;
1;konsumweg;Konsumweg;graz-lend;
1;kopernikusgasse;Kopernikusgasse;graz-jakomini;
1;korbgasse;Korbgasse;graz-innerestadt;
1;körblergasse;Körblergasse;graz-geidorf;
1;kornfelderweg;Kornfelderweg;graz-straßgang;
1;korngasse;Korngasse;graz-gries;
1;körösistraße;Körösistraße;graz-geidorf;
1;kortschakweg;Kortschakweg;graz-andritz;
1;kosakengasse;Kosakengasse;graz-lend;
1;koschakweg;Koschakweg;graz-waltendorf;
1;koschatgasse;Koschatgasse;graz-eggenberg;
1;koßgasse;Koßgasse;graz-sanktleonhard;
1;koßgasse;Koßgasse;graz-waltendorf;
1;köstenbaumgasse;Köstenbaumgasse;graz-gries;
1;kozennweg;Kozennweg;graz-ries;
1;krafftebingstraße;Krafft-Ebing-Straße;graz-mariatrost;
1;kranewittergasse;Kranewittergasse;graz-sanktpeter;
1;kratkystraße;Kratkystraße;graz-gries;
1;krausgasse;Krausgasse;graz-eggenberg;
